8,12,4,-10,2,8,,,,,,
3,8,5,-6,-1,6,,,,,,
-1,4,5,-2,-3,4,,,,,,
-2,2,4,0,-3,3,,,,,,
0,4,4,-2,-2,4,,,,,,
2,5,3,-4,-1,4,,,,,,
7,4,-3,-5,5,0,,,,,,
8,4,-4,-6,6,0,,,,,,
6,3,-3,-4,4,0,,,,,,
2,-2,-4,0,3,-3,,,,,,
0,-4,-4,2,2,-4,,,,,,
2,-1,-3,0,3,-2,,,,,,
8,6,-2,-7,5,2,,,,,,
12,12,0,-12,6,6,,,,,,
14,13,-1,-13,7,6,,,,,,
13,13,0,-13,6,6,,,,,,
11,13,2,-12,4,7,,,,,,
13,11,-2,-12,7,4,,,,,,
15,11,-4,-13,9,3,,,,,,
17,13,-4,-15,10,4,,,,,,
21,17,-4,-19,12,6,,,,,,
23,19,-4,-21,13,7,,,,,,
19,11,-8,-15,13,1,,,,,,
18,8,-10,-13,14,-1,,,,,,
18,7,-11,-12,14,-2,,,,,,
13,13,0,-13,6,6,,,,,,
11,16,5,-14,3,10,,,,,,
13,14,1,-14,6,7,,,,,,
12,11,-1,-11,6,5,,,,,,
11,9,-2,-10,6,3,,,,,,
11,11,0,-11,5,5,,,,,,
12,12,0,-12,6,6,,,,,,
14,13,-1,-13,7,6,,,,,,
13,13,0,-13,6,6,,,,,,
11,13,2,-12,4,7,,,,,,
9,12,3,-11,3,7,,,,,,
8,11,3,-10,2,7,,,,,,
7,9,2,-8,2,5,,,,,,
8,8,0,-8,4,4,,,,,,
10,8,-2,-9,6,3,,,,,,
12,8,-4,-10,8,2,,,,,,
13,12,-1,-12,7,5,,,,,,
13,14,1,-14,6,7,,,,,,
12,12,0,-12,6,6,,,,,,
7,8,1,-8,3,4,,,,,,
2,4,2,-3,0,3,,,,,,
2,6,4,-4,-1,5,,,,,,
7,12,5,-10,1,8,,,,,,
15,20,5,-18,5,12,,,,,,
4,11,7,-8,-2,9,,,,,,
1,10,9,-6,-4,9,,,,,,
13,23,10,-18,1,16,,,,,,
7,15,8,-11,-1,11,,,,,,
-1,5,6,-2,-4,5,,,,,,
1,7,6,-4,-3,6,,,,,,
8,16,8,-12,0,12,,,,,,
19,29,10,-24,4,19,,,,,,
19,27,8,-23,5,17,,,,,,
15,23,8,-19,3,15,,,,,,
7,18,11,-13,-2,14,,,,,,
-5,10,15,-3,-10,12,,,,,,
-12,4,16,4,-14,10,,,,,,
-2,10,12,-4,-7,11,,,,,,
0,13,13,-7,-7,13,,,,,,
-3,15,18,-6,-11,16,,,,,,
-7,8,15,-1,-11,11,,,,,,
-8,4,12,2,-10,8,,,,,,
-7,3,10,2,-9,6,,,,,,
-8,2,10,3,-9,6,,,,,,
-10,0,10,5,-10,5,,,,,,
-12,-4,8,8,-10,2,,,,,,
-10,-2,8,6,-9,3,,,,,,
-7,2,9,2,-8,5,,,,,,
-3,5,8,-1,-6,6,,,,,,
0,7,7,-4,-4,7,,,,,,
-3,5,8,-1,-6,6,,,,,,
-4,5,9,-1,-7,7,,,,,,
-4,5,9,-1,-7,7,,,,,,
-3,7,10,-2,-7,8,,,,,,
-1,9,10,-4,-6,9,,,,,,
0,10,10,-5,-5,10,,,,,,
0,8,8,-4,-4,8,,,,,,
-3,4,7,-1,-5,5,,,,,,
-8,-3,5,5,-6,1,,,,,,
-9,-3,6,6,-7,1,,,,,,
-8,-2,6,5,-7,2,,,,,,
-6,-2,4,4,-5,1,,,,,,
-6,-4,2,5,-4,-1,,,,,,
-7,-7,0,7,-3,-3,,,,,,
-10,-8,2,9,-6,-3,,,,,,
-11,-7,4,9,-7,-1,,,,,,
-12,-5,7,8,-9,1,,,,,,
-9,-2,7,5,-8,2,,,,,,
-6,0,6,3,-6,3,,,,,,
-9,-4,5,6,-7,0,,,,,,
-9,-6,3,7,-6,-1,,,,,,
-9,-8,1,8,-5,-3,,,,,,
-5,-5,0,5,-2,-2,,,,,,
-6,-4,2,5,-4,-1,,,,,,
-11,-5,6,8,-8,0,,,,,,
-11,-6,5,8,-8,0,,,,,,
-10,-8,2,9,-6,-3,,,,,,
-13,-15,-2,14,-5,-8,,,,,,
-15,-16,-1,16,-7,-8,,,,,,
-16,-14,2,15,-9,-6,,,,,,
-6,-5,1,5,-3,-2,,,,,,
-3,-2,1,2,-2,0,,,,,,
-7,-6,1,6,-4,-2,,,,,,
-12,-9,3,10,-7,-3,,,,,,
-15,-11,4,13,-9,-3,,,,,,
-13,-10,3,11,-8,-3,,,,,,
-10,-8,2,9,-6,-3,,,,,,
-7,-7,0,7,-3,-3,,,,,,
-2,0,2,1,-2,1,,,,,,
-1,2,3,-1,-2,2,,,,,,
-4,-3,1,3,-2,-1,,,,,,
-5,-6,-1,6,-2,-3,,,,,,
-4,-7,-3,6,0,-5,,,,,,
-4,-9,-5,7,1,-7,,,,,,
-5,-10,-5,8,0,-7,,,,,,
-7,-10,-3,9,-2,-6,,,,,,
-5,-8,-3,7,-1,-5,,,,,,
-3,-7,-4,5,1,-5,,,,,,
-5,-10,-5,8,0,-7,,,,,,
-10,-12,-2,11,-4,-7,,,,,,
-15,-14,1,14,-8,-6,,,,,,
-11,-13,-2,12,-4,-7,,,,,,
-2,-4,-2,3,0,-3,,,,,,
11,10,-1,-10,6,4,,,,,,
11,8,-3,-9,7,2,,,,,,
5,1,-4,-3,4,-1,,,,,,
-10,-14,-4,12,-3,-9,,,,,,
-4,-9,-5,7,1,-7,,,,,,
3,-2,-5,0,4,-3,,,,,,
-1,-6,-5,4,2,-5,,,,,,
-5,-10,-5,8,0,-7,,,,,,
-11,-15,-4,13,-3,-9,,,,,,
-13,-16,-3,15,-5,-9,,,,,,
-11,-15,-4,13,-3,-9,,,,,,
-6,-13,-7,10,1,-10,,,,,,
-8,-12,-4,10,-2,-8,,,,,,
-9,-10,-1,10,-4,-5,,,,,,
-5,-8,-3,7,-1,-5,,,,,,
-3,-4,-1,4,-1,-2,,,,,,
-3,0,3,1,-3,1,,,,,,
-1,0,1,0,-1,0,,,,,,
0,-1,-1,1,1,-1,,,,,,
-2,-4,-2,3,0,-3,,,,,,
-1,-2,-1,2,0,-1,,,,,,
0,0,0,0,0,0,,,,,,
-2,-4,-2,3,0,-3,,,,,,
-3,-9,-6,6,2,-7,,,,,,
-4,-14,-10,9,3,-12,,,,,,
-6,-12,-6,9,0,-9,,,,,,
-8,-10,-2,9,-3,-6,,,,,,
-8,-8,0,8,-4,-4,,,,,,
-7,-6,1,6,-4,-2,,,,,,
-4,-3,1,3,-2,-1,,,,,,
-3,0,3,1,-3,1,,,,,,
-2,3,5,-1,-4,4,,,,,,
-2,5,7,-2,-5,6,,,,,,
-3,4,7,-1,-5,5,,,,,,
-2,4,6,-1,-4,5,,,,,,
1,5,4,-3,-2,4,,,,,,
0,3,3,-2,-2,3,,,,,,
-3,1,4,1,-4,2,,,,,,
-8,0,8,4,-8,4,,,,,,
-9,-1,8,5,-8,3,,,,,,
-6,-2,4,4,-5,1,,,,,,
-7,0,7,3,-7,3,,,,,,
-6,2,8,2,-7,5,,,,,,
-5,4,9,0,-7,6,,,,,,
-4,5,9,-1,-7,7,,,,,,
-4,5,9,-1,-7,7,,,,,,
-3,7,10,-2,-7,8,,,,,,
-4,6,10,-1,-7,8,,,,,,
-8,3,11,2,-10,7,,,,,,
-5,5,10,0,-8,7,,,,,,
-4,6,10,-1,-7,8,,,,,,
-7,4,11,1,-9,7,,,,,,
-11,-2,9,6,-10,3,,,,,,
-13,-7,6,10,-9,0,,,,,,
-11,-6,5,8,-8,0,,,,,,
-7,0,7,3,-7,3,,,,,,
0,9,9,-5,-5,9,,,,,,
-5,5,10,0,-8,7,,,,,,
-8,4,12,2,-10,8,,,,,,
-10,7,17,1,-14,12,,,,,,
-5,13,18,-4,-12,15,,,,,,
1,19,18,-10,-9,18,,,,,,
1,21,20,-11,-10,20,,,,,,
1,22,21,-12,-10,21,,,,,,
0,22,22,-11,-11,22,,,,,,
2,25,23,-14,-11,24,,,,,,
1,26,25,-14,-12,25,,,,,,
-3,24,27,-11,-15,25,,,,,,
2,28,26,-15,-12,27,,,,,,
7,32,25,-20,-9,28,,,,,,
14,38,24,-26,-5,31,,,,,,
18,39,21,-29,-2,30,,,,,,
20,38,18,-29,1,28,,,,,,
25,32,7,-29,9,19,,,,,,
31,29,-2,-30,16,13,,,,,,
40,30,-10,-35,25,10,,,,,,
52,34,-18,-43,35,8,,,,,,
61,36,-25,-48,43,5,,,,,,
70,33,-37,-51,53,-2,,,,,,
82,35,-47,-58,64,-6,,,,,,
98,41,-57,-69,77,-8,,,,,,
110,49,-61,-79,85,-6,,,,,,
117,50,-67,-83,92,-8,,,,,,
119,41,-78,-80,98,-18,,,,,,
131,43,-88,-87,109,-22,,,,,,
145,45,-100,-95,122,-27,,,,,,
159,41,-118,-100,138,-38,,,,,,
166,38,-128,-102,147,-45,,,,,,
168,36,-132,-102,150,-48,,,,,,
164,40,-124,-102,144,-42,,,,,,
158,45,-113,-101,135,-34,,,,,,
146,49,-97,-97,121,-24,,,,,,
133,58,-75,-95,104,-8,,,,,,
121,69,-52,-95,86,8,,,,,,
116,87,-29,-101,72,29,,,,,,
105,94,-11,-99,58,41,,,,,,
90,94,4,-92,43,49,,,,,,
63,82,19,-73,22,50,,,,,,
44,72,28,-58,8,50,,,,,,
35,63,28,-49,3,45,,,,,,
30,54,24,-42,3,39,,,,,,
26,45,19,-36,3,32,,,,,,
20,38,18,-29,1,28,,,,,,
16,30,14,-23,1,22,,,,,,
12,22,10,-17,1,16,,,,,,
17,23,6,-20,5,14,,,,,,
20,23,3,-22,8,13,,,,,,
18,21,3,-20,7,12,,,,,,
18,20,2,-19,8,11,,,,,,
18,19,1,-19,8,10,,,,,,
15,18,3,-17,6,10,,,,,,
9,14,5,-12,2,9,,,,,,
0,8,8,-4,-4,8,,,,,,
2,7,5,-5,-2,6,,,,,,
2,5,3,-4,-1,4,,,,,,
-1,3,4,-1,-3,3,,,,,,
-2,-3,-1,3,0,-2,,,,,,
-3,-9,-6,6,2,-7,,,,,,
-8,-12,-4,10,-2,-8,,,,,,
-15,-15,0,15,-7,-7,,,,,,
-22,-18,4,20,-13,-7,,,,,,
-19,-17,2,18,-10,-7,,,,,,
-16,-16,0,16,-8,-8,,,,,,
-16,-15,1,15,-8,-7,,,,,,
-18,-16,2,17,-10,-7,,,,,,
-19,-17,2,18,-10,-7,,,,,,
-21,-17,4,19,-12,-6,,,,,,
-20,-16,4,18,-12,-6,,,,,,
-18,-14,4,16,-11,-5,,,,,,
-9,-5,4,7,-6,0,,,,,,
-6,-3,3,4,-4,0,,,,,,
-13,-12,1,12,-7,-5,,,,,,
-15,-17,-2,16,-6,-9,,,,,,
-15,-19,-4,17,-5,-11,,,,,,
-12,-16,-4,14,-4,-10,,,,,,
-14,-16,-2,15,-6,-9,,,,,,
-20,-19,1,19,-10,-9,,,,,,
-18,-20,-2,19,-8,-11,,,,,,
-19,-22,-3,21,-8,-12,,,,,,
-24,-25,-1,25,-11,-13,,,,,,
-24,-24,0,24,-12,-12,,,,,,
-22,-22,0,22,-11,-11,,,,,,
-21,-20,1,20,-11,-9,,,,,,
-20,-18,2,19,-11,-8,,,,,,
-20,-16,4,18,-12,-6,,,,,,
-21,-19,2,20,-11,-8,,,,,,
-21,-21,0,21,-10,-10,,,,,,
-19,-20,-1,20,-9,-10,,,,,,
-17,-18,-1,18,-8,-9,,,,,,
-16,-17,-1,17,-7,-9,,,,,,
-28,-28,0,28,-14,-14,,,,,,
-31,-32,-1,32,-15,-16,,,,,,
-29,-32,-3,31,-13,-17,,,,,,
-27,-30,-3,29,-12,-16,,,,,,
-24,-27,-3,26,-10,-15,,,,,,
-24,-25,-1,25,-11,-13,,,,,,
-22,-23,-1,23,-10,-12,,,,,,
-19,-20,-1,20,-9,-10,,,,,,
-18,-17,1,17,-9,-8,,,,,,
-15,-16,-1,16,-7,-8,,,,,,
-14,-17,-3,16,-5,-10,,,,,,
-24,-19,5,21,-14,-7,,,,,,
-29,-21,8,25,-18,-6,,,,,,
-28,-24,4,26,-16,-10,,,,,,
-25,-23,2,24,-13,-10,,,,,,
-22,-22,0,22,-11,-11,,,,,,
-27,-26,1,26,-14,-12,,,,,,
-28,-27,1,27,-14,-13,,,,,,
-26,-24,2,25,-14,-11,,,,,,
-12,-15,-3,14,-4,-9,,,,,,
-9,-13,-4,11,-2,-8,,,,,,
-20,-20,0,20,-10,-10,,,,,,
-22,-19,3,20,-12,-8,,,,,,
-20,-16,4,18,-12,-6,,,,,,
-18,-15,3,16,-10,-6,,,,,,
-18,-15,3,16,-10,-6,,,,,,
-19,-15,4,17,-11,-5,,,,,,
-24,-19,5,21,-14,-7,,,,,,
-26,-22,4,24,-15,-9,,,,,,
-26,-24,2,25,-14,-11,,,,,,
-25,-26,-1,26,-12,-13,,,,,,
-23,-25,-2,24,-10,-13,,,,,,
-8,-9,-1,9,-3,-5,,,,,,
-4,-3,1,3,-2,-1,,,,,,
-8,-4,4,6,-6,0,,,,,,
-12,-7,5,9,-8,-1,,,,,,
-14,-8,6,11,-10,-1,,,,,,
-13,-6,7,9,-10,0,,,,,,
-13,-5,8,9,-10,1,,,,,,
-11,-3,8,7,-9,2,,,,,,
-11,-2,9,6,-10,3,,,,,,
-10,-1,9,5,-9,4,,,,,,
-8,0,8,4,-8,4,,,,,,
-11,-1,10,6,-10,4,,,,,,
-16,-4,12,10,-14,4,,,,,,
-21,-7,14,14,-17,3,,,,,,
-15,-5,10,10,-12,2,,,,,,
-8,-2,6,5,-7,2,,,,,,
-8,0,8,4,-8,4,,,,,,
-4,4,8,0,-6,6,,,,,,
1,9,8,-5,-4,8,,,,,,
-3,6,9,-2,-6,7,,,,,,
-5,4,9,0,-7,6,,,,,,
-5,4,9,0,-7,6,,,,,,
-3,7,10,-2,-7,8,,,,,,
-1,10,11,-5,-6,10,,,,,,
-1,12,13,-6,-7,12,,,,,,
-1,13,14,-6,-8,13,,,,,,
-1,12,13,-6,-7,12,,,,,,
0,12,12,-6,-6,12,,,,,,
0,11,11,-6,-6,11,,,,,,
-1,8,9,-4,-5,8,,,,,,
-3,6,9,-2,-6,7,,,,,,
-3,6,9,-2,-6,7,,,,,,
9,15,6,-12,1,10,,,,,,
9,13,4,-11,2,8,,,,,,
2,3,1,-3,0,2,,,,,,
-5,-3,2,4,-3,0,,,,,,
-7,-4,3,5,-5,0,,,,,,
-1,0,1,0,-1,0,,,,,,
2,3,1,-3,0,2,,,,,,
4,5,1,-5,1,3,,,,,,
2,7,5,-5,-2,6,,,,,,
-2,5,7,-2,-5,6,,,,,,
-7,0,7,3,-7,3,,,,,,
-3,2,5,0,-4,3,,,,,,
2,5,3,-4,-1,4,,,,,,
9,9,0,-9,4,4,,,,,,
12,15,3,-14,4,9,,,,,,
12,19,7,-16,2,13,,,,,,
14,19,5,-17,4,12,,,,,,
11,13,2,-12,4,7,,,,,,
5,3,-2,-4,3,0,,,,,,
4,6,2,-5,1,4,,,,,,
1,6,5,-4,-2,5,,,,,,
-2,3,5,-1,-4,4,,,,,,
-6,-1,5,3,-5,2,,,,,,
-7,-3,4,5,-5,0,,,,,,
-1,3,4,-1,-3,3,,,,,,
9,14,5,-12,2,9,,,,,,
22,28,6,-25,8,17,,,,,,
16,21,5,-19,5,13,,,,,,
11,16,5,-14,3,10,,,,,,
13,17,4,-15,4,10,,,,,,
11,14,3,-13,4,8,,,,,,
7,9,2,-8,2,5,,,,,,
5,6,1,-6,2,3,,,,,,
7,7,0,-7,3,3,,,,,,
12,11,-1,-11,6,5,,,,,,
12,10,-2,-11,7,4,,,,,,
11,9,-2,-10,6,3,,,,,,
6,7,1,-7,2,4,,,,,,
7,9,2,-8,2,5,,,,,,
9,11,2,-10,3,6,,,,,,
10,10,0,-10,5,5,,,,,,
9,8,-1,-8,5,3,,,,,,
7,5,-2,-6,4,1,,,,,,
2,3,1,-3,0,2,,,,,,
-1,1,2,0,-2,1,,,,,,
-1,1,2,0,-2,1,,,,,,
4,4,0,-4,2,2,,,,,,
9,7,-2,-8,5,2,,,,,,
11,9,-2,-10,6,3,,,,,,
16,14,-2,-15,9,6,,,,,,
26,23,-3,-24,14,10,,,,,,
19,15,-4,-17,11,5,,,,,,
13,9,-4,-11,8,2,,,,,,
11,7,-4,-9,7,1,,,,,,
10,7,-3,-8,6,2,,,,,,
9,7,-2,-8,5,2,,,,,,
11,9,-2,-10,6,3,,,,,,
10,9,-1,-9,5,4,,,,,,
9,9,0,-9,4,4,,,,,,
8,8,0,-8,4,4,,,,,,
8,7,-1,-7,4,3,,,,,,
8,5,-3,-6,5,1,,,,,,
2,-1,-3,0,3,-2,,,,,,
-3,-5,-2,4,0,-3,,,,,,
-1,-4,-3,3,1,-3,,,,,,
3,-3,-6,0,5,-4,,,,,,
7,-4,-11,-1,9,-7,,,,,,
6,-3,-9,-1,8,-6,,,,,,
6,1,-5,-3,5,-2,,,,,,
10,9,-1,-9,5,4,,,,,,
5,7,2,-6,1,4,,,,,,
-1,1,2,0,-2,1,,,,,,
-10,-11,-1,11,-4,-6,,,,,,
-10,-12,-2,11,-4,-7,,,,,,
-4,-7,-3,6,0,-5,,,,,,
-6,-8,-2,7,-2,-5,,,,,,
-6,-9,-3,8,-1,-6,,,,,,
-7,-12,-5,10,-1,-8,,,,,,
-3,-8,-5,6,1,-6,,,,,,
1,-4,-5,2,3,-4,,,,,,
-3,-10,-7,7,2,-8,,,,,,
-10,-17,-7,14,-1,-12,,,,,,
-17,-25,-8,21,-4,-16,,,,,,
-16,-23,-7,20,-4,-15,,,,,,
-12,-19,-7,16,-2,-13,,,,,,
-8,-15,-7,12,0,-11,,,,,,
-7,-10,-3,9,-2,-6,,,,,,
-6,-6,0,6,-3,-3,,,,,,
-5,-8,-3,7,-1,-5,,,,,,
-7,-9,-2,8,-2,-5,,,,,,
-10,-9,1,9,-5,-4,,,,,,
-12,-11,1,11,-6,-5,,,,,,
-15,-15,0,15,-7,-7,,,,,,
-19,-21,-2,20,-8,-11,,,,,,
-20,-25,-5,23,-7,-15,,,,,,
-18,-25,-7,22,-5,-16,,,,,,
-4,-12,-8,8,2,-10,,,,,,
-3,-10,-7,7,2,-8,,,,,,
-10,-16,-6,13,-2,-11,,,,,,
-10,-15,-5,13,-2,-10,,,,,,
-9,-14,-5,12,-2,-9,,,,,,
-6,-12,-6,9,0,-9,,,,,,
-9,-14,-5,12,-2,-9,,,,,,
-12,-16,-4,14,-4,-10,,,,,,
-14,-18,-4,16,-5,-11,,,,,,
-15,-18,-3,17,-6,-10,,,,,,
-16,-17,-1,17,-7,-9,,,,,,
-10,-10,0,10,-5,-5,,,,,,
-5,-4,1,4,-3,-1,,,,,,
-1,-2,-1,2,0,-1,,,,,,
-3,-5,-2,4,0,-3,,,,,,
-7,-10,-3,9,-2,-6,,,,,,
-12,-17,-5,15,-3,-11,,,,,,
-16,-22,-6,19,-5,-14,,,,,,
-18,-25,-7,22,-5,-16,,,,,,
-8,-16,-8,12,0,-12,,,,,,
-2,-10,-8,6,3,-9,,,,,,
-3,-9,-6,6,2,-7,,,,,,
-10,-16,-6,13,-2,-11,,,,,,
-16,-22,-6,19,-5,-14,,,,,,
-17,-20,-3,19,-7,-11,,,,,,
-16,-17,-1,17,-7,-9,,,,,,
-14,-14,0,14,-7,-7,,,,,,
-2,-3,-1,3,0,-2,,,,,,
3,1,-2,-2,2,0,,,,,,
-3,-4,-1,4,-1,-2,,,,,,
-7,-8,-1,8,-3,-4,,,,,,
-7,-9,-2,8,-2,-5,,,,,,
1,-3,-4,1,3,-3,,,,,,
0,-3,-3,2,2,-3,,,,,,
-6,-6,0,6,-3,-3,,,,,,
-8,-9,-1,9,-3,-5,,,,,,
-9,-10,-1,10,-4,-5,,,,,,
-9,-8,1,8,-5,-3,,,,,,
-8,-5,3,6,-5,-1,,,,,,
-3,1,4,1,-4,2,,,,,,
6,9,3,-8,1,6,,,,,,
1,4,3,-3,-1,3,,,,,,
-13,-10,3,11,-8,-3,,,,,,
-11,-7,4,9,-7,-1,,,,,,
-6,-2,4,4,-5,1,,,,,,
3,6,3,-5,0,4,,,,,,
-1,2,3,-1,-2,2,,,,,,
-6,-4,2,5,-4,-1,,,,,,
-7,-3,4,5,-5,0,,,,,,
-9,-5,4,7,-6,0,,,,,,
-12,-9,3,10,-7,-3,,,,,,
-10,-8,2,9,-6,-3,,,,,,
-7,-6,1,6,-4,-2,,,,,,
-6,-4,2,5,-4,-1,,,,,,
-4,-1,3,2,-3,1,,,,,,
-2,2,4,0,-3,3,,,,,,
-2,1,3,0,-3,2,,,,,,
0,2,2,-1,-1,2,,,,,,
2,3,1,-3,0,2,,,,,,
3,4,1,-4,1,2,,,,,,
2,3,1,-3,0,2,,,,,,
-3,-1,2,2,-2,0,,,,,,
-3,-5,-2,4,0,-3,,,,,,
-2,-7,-5,5,2,-6,,,,,,
-2,-6,-4,4,1,-5,,,,,,
0,-5,-5,3,3,-5,,,,,,
2,-5,-7,2,5,-6,,,,,,
-1,-6,-5,4,2,-5,,,,,,
-2,-6,-4,4,1,-5,,,,,,
0,-5,-5,3,3,-5,,,,,,
-2,-6,-4,4,1,-5,,,,,,
-3,-6,-3,5,0,-4,,,,,,
4,-1,-5,-1,5,-3,,,,,,
4,-1,-5,-1,5,-3,,,,,,
1,-3,-4,1,3,-3,,,,,,
-2,-11,-9,7,4,-10,,,,,,
-4,-15,-11,10,4,-13,,,,,,
-4,-13,-9,9,3,-11,,,,,,
-12,-19,-7,16,-2,-13,,,,,,
-15,-20,-5,18,-5,-12,,,,,,
0,-2,-2,1,1,-2,,,,,,
4,1,-3,-2,3,-1,,,,,,
0,-7,-7,4,4,-7,,,,,,
0,-8,-8,4,4,-8,,,,,,
1,-7,-8,3,5,-7,,,,,,
8,0,-8,-4,8,-4,,,,,,
-1,-9,-8,5,4,-8,,,,,,
-12,-19,-7,16,-2,-13,,,,,,
-10,-16,-6,13,-2,-11,,,,,,
-7,-11,-4,9,-1,-7,,,,,,
-1,-4,-3,3,1,-3,,,,,,
-2,-7,-5,5,2,-6,,,,,,
-2,-8,-6,5,2,-7,,,,,,
-2,-8,-6,5,2,-7,,,,,,
5,-3,-8,-1,7,-5,,,,,,
10,1,-9,-5,9,-4,,,,,,
5,-6,-11,1,8,-8,,,,,,
-1,-12,-11,7,5,-11,,,,,,
-7,-18,-11,13,2,-14,,,,,,
-10,-20,-10,15,0,-15,,,,,,
-10,-20,-10,15,0,-15,,,,,,
-8,-18,-10,13,1,-14,,,,,,
-5,-16,-11,11,3,-13,,,,,,
-2,-13,-11,8,5,-12,,,,,,
-1,-10,-9,6,4,-9,,,,,,
-5,-13,-8,9,2,-10,,,,,,
-13,-20,-7,17,-3,-13,,,,,,
-13,-21,-8,17,-2,-14,,,,,,
-11,-20,-9,16,-1,-14,,,,,,
-7,-17,-10,12,2,-13,,,,,,
-7,-19,-12,13,3,-15,,,,,,
-9,-22,-13,16,2,-17,,,,,,
-15,-26,-11,21,-2,-18,,,,,,
-17,-28,-11,23,-3,-19,,,,,,
-16,-28,-12,22,-2,-20,,,,,,
-7,-21,-14,14,4,-17,,,,,,
-2,-16,-14,9,6,-15,,,,,,
-2,-14,-12,8,5,-13,,,,,,
-3,-14,-11,9,4,-12,,,,,,
-3,-14,-11,9,4,-12,,,,,,
-2,-15,-13,9,6,-14,,,,,,
-5,-15,-10,10,3,-12,,,,,,
-10,-16,-6,13,-2,-11,,,,,,
-7,-16,-9,12,1,-12,,,,,,
-7,-17,-10,12,2,-13,,,,,,
-9,-20,-11,15,1,-15,,,,,,
-10,-22,-12,16,1,-17,,,,,,
-10,-23,-13,17,2,-18,,,,,,
-8,-22,-14,15,3,-18,,,,,,
-7,-22,-15,15,4,-18,,,,,,
-6,-23,-17,15,6,-20,,,,,,
-9,-22,-13,16,2,-17,,,,,,
-11,-21,-10,16,0,-15,,,,,,
-8,-19,-11,14,2,-15,,,,,,
-9,-19,-10,14,1,-14,,,,,,
-11,-20,-9,16,-1,-14,,,,,,
-8,-19,-11,14,2,-15,,,,,,
-8,-19,-11,14,2,-15,,,,,,
-8,-18,-10,13,1,-14,,,,,,
-12,-21,-9,17,-1,-15,,,,,,
-14,-24,-10,19,-2,-17,,,,,,
-15,-27,-12,21,-1,-19,,,,,,
-20,-33,-13,27,-3,-23,,,,,,
-23,-37,-14,30,-4,-25,,,,,,
-22,-36,-14,29,-4,-25,,,,,,
-10,-25,-15,18,3,-20,,,,,,
9,-8,-17,0,13,-12,,,,,,
-3,-19,-16,11,7,-17,,,,,,
-14,-30,-16,22,1,-23,,,,,,
-27,-41,-14,34,-6,-27,,,,,,
-23,-39,-16,31,-3,-27,,,,,,
-16,-33,-17,25,1,-25,,,,,,
-9,-22,-13,16,2,-17,,,,,,
-2,-12,-10,7,4,-11,,,,,,
5,-2,-7,-1,6,-4,,,,,,
-2,-11,-9,7,4,-10,,,,,,
-6,-17,-11,12,3,-14,,,,,,
-7,-19,-12,13,3,-15,,,,,,
-8,-21,-13,15,3,-17,,,,,,
-10,-23,-13,17,2,-18,,,,,,
-9,-24,-15,17,3,-19,,,,,,
-7,-23,-16,15,5,-19,,,,,,
-6,-21,-15,14,5,-18,,,,,,
-2,-17,-15,10,7,-16,,,,,,
-1,-15,-14,8,7,-14,,,,,,
-4,-16,-12,10,4,-14,,,,,,
-17,-25,-8,21,-4,-16,,,,,,
-28,-33,-5,31,-11,-19,,,,,,
-22,-27,-5,25,-8,-16,,,,,,
-12,-17,-5,15,-3,-11,,,,,,
0,-6,-6,3,3,-6,,,,,,
-7,-10,-3,9,-2,-6,,,,,,
-12,-14,-2,13,-5,-8,,,,,,
-13,-18,-5,16,-4,-11,,,,,,
-11,-16,-5,14,-3,-10,,,,,,
-9,-14,-5,12,-2,-9,,,,,,
-11,-18,-7,15,-2,-12,,,,,,
-13,-21,-8,17,-2,-14,,,,,,
-14,-22,-8,18,-3,-15,,,,,,
-12,-19,-7,16,-2,-13,,,,,,
-9,-16,-7,13,-1,-11,,,,,,
-9,-14,-5,12,-2,-9,,,,,,
-9,-12,-3,11,-3,-7,,,,,,
-11,-11,0,11,-5,-5,,,,,,
-13,-13,0,13,-6,-6,,,,,,
-15,-15,0,15,-7,-7,,,,,,
-15,-16,-1,16,-7,-8,,,,,,
-12,-12,0,12,-6,-6,,,,,,
-10,-10,0,10,-5,-5,,,,,,
-9,-10,-1,10,-4,-5,,,,,,
-10,-12,-2,11,-4,-7,,,,,,
-11,-12,-1,12,-5,-6,,,,,,
-10,-7,3,8,-6,-2,,,,,,
-11,-6,5,8,-8,0,,,,,,
-12,-8,4,10,-8,-2,,,,,,
-13,-7,6,10,-9,0,,,,,,
-14,-6,8,10,-11,1,,,,,,
-13,-3,10,8,-11,3,,,,,,
-13,-1,12,7,-12,5,,,,,,
-13,0,13,6,-13,6,,,,,,
-13,1,14,6,-14,7,,,,,,
-12,4,16,4,-14,10,,,,,,
-9,9,18,0,-14,13,,,,,,
-6,13,19,-4,-13,16,,,,,,
-4,15,19,-6,-12,17,,,,,,
-6,13,19,-4,-13,16,,,,,,
-5,15,20,-5,-13,17,,,,,,
0,20,20,-10,-10,20,,,,,,
17,32,15,-25,1,23,,,,,,
25,34,9,-30,8,21,,,,,,
27,28,1,-28,13,14,,,,,,
40,32,-8,-36,24,12,,,,,,
56,38,-18,-47,37,10,,,,,,
73,44,-29,-58,51,7,,,,,,
78,42,-36,-60,57,3,,,,,,
81,39,-42,-60,61,-1,,,,,,
95,41,-54,-68,74,-6,,,,,,
106,42,-64,-74,85,-11,,,,,,
114,41,-73,-77,93,-16,,,,,,
117,39,-78,-78,97,-19,,,,,,
127,40,-87,-83,107,-23,,,,,,
149,47,-102,-98,125,-27,,,,,,
